iso3_exp,exporter,GEO,nGDP,rank,share,sector,NACEr1,CO2_intensity,destination,X,X_CBAM
TWN,Taiwan,,543002.38,8,.019576272,Manufacturing nec; recycling,36t37,.26614583,EU27,842294.6644797842,358.9249877929688
TWN,Taiwan,,543002.38,8,.019576272,Manufacturing nec; recycling,36t37,.26614583,RoW,5615486.462098537,66377.9719645083
TWN,Taiwan,,543002.38,8,.019576272,"Agriculture, hunting, forestry and fishing",AtB,.37349537,EU27,51241.41123418149,0
TWN,Taiwan,,543002.38,8,.019576272,"Agriculture, hunting, forestry and fishing",AtB,.37349537,RoW,862821.7389724831,0
TWN,Taiwan,,543002.38,8,.019576272,Mining and quarrying,C,1.4879924,EU27,715.5150049622171,40.17300033569336
TWN,Taiwan,,543002.38,8,.019576272,Mining and quarrying,C,1.4879924,RoW,961291.9524088051,2245.884001716971
TZA,Tanzania,Africa,49774.004,75,.00038812164,"Food , beverages and tobacco",15t16,.35987267,EU27,106313.7697841169,0
TZA,Tanzania,Africa,49774.004,75,.00038812164,"Food , beverages and tobacco",15t16,.35987267,RoW,282363.5574372173,0
TZA,Tanzania,Africa,49774.004,75,.00038812164,Textiles and textile,17t18,.34086084,EU27,5583.24994611321,0
TZA,Tanzania,Africa,49774.004,75,.00038812164,Textiles and textile,17t18,.34086084,RoW,196268.6027852328,0
TZA,Tanzania,Africa,49774.004,75,.00038812164,"Leather, leather and footwear",19,.19375706,EU27,1048.318026579218,0
TZA,Tanzania,Africa,49774.004,75,.00038812164,"Leather, leather and footwear",19,.19375706,RoW,5066.646006002091,0
TZA,Tanzania,Africa,49774.004,75,.00038812164,Wood and of wood and cork,20,.46805823,EU27,3354.657999720424,0
TZA,Tanzania,Africa,49774.004,75,.00038812164,Wood and of wood and cork,20,.46805823,RoW,22402.12069005705,0
TZA,Tanzania,Africa,49774.004,75,.00038812164,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,136.3829994974658,0
TZA,Tanzania,Africa,49774.004,75,.00038812164,"Pulp, paper, paper , printing and publishing",21t22,.45346645,RoW,48592.82642200962,0
TZA,Tanzania,Africa,49774.004,75,.00038812164,"Coke, refined petroleum and nuclear fuel",23,2.87748,EU27,.5430000033229589,0
TZA,Tanzania,Africa,49774.004,75,.00038812164,"Coke, refined petroleum and nuclear fuel",23,2.87748,RoW,137675.2648859207,0
TZA,Tanzania,Africa,49774.004,75,.00038812164,Chemicals and chemical,24,1.4067867,EU27,548.8690059700748,.4280000030994415
TZA,Tanzania,Africa,49774.004,75,.00038812164,Chemicals and chemical,24,1.4067867,RoW,104920.410459553,20770.0827863859
TZA,Tanzania,Africa,49774.004,75,.00038812164,Rubber and plastics,25,.2790187,EU27,137.9859998335596,0
TZA,Tanzania,Africa,49774.004,75,.00038812164,Rubber and plastics,25,.2790187,RoW,33939.35750327806,0
TZA,Tanzania,Africa,49774.004,75,.00038812164,Other non-metallic mineral,26,4.8430367,EU27,2241.154050537851,.3430000022053719
TZA,Tanzania,Africa,49774.004,75,.00038812164,Other non-metallic mineral,26,4.8430367,RoW,238230.6826293188,24891.95016958937
TZA,Tanzania,Africa,49774.004,75,.00038812164,Basic metals and fabricated metal,27t28,1.9624588,EU27,3270.000034176162,278.0899959950475
TZA,Tanzania,Africa,49774.004,75,.00038812164,Basic metals and fabricated metal,27t28,1.9624588,RoW,2453783.219946037,48599.24498282175
TZA,Tanzania,Africa,49774.004,75,.00038812164,"Machinery, nec",29,.19455881,EU27,2615.729971635621,.7170000188052654
TZA,Tanzania,Africa,49774.004,75,.00038812164,"Machinery, nec",29,.19455881,RoW,25720.6647707927,98.82999861880671
TZA,Tanzania,Africa,49774.004,75,.00038812164,Electrical and optical equipment,30t33,.20186955,EU27,3607.084955740022,0
TZA,Tanzania,Africa,49774.004,75,.00038812164,Electrical and optical equipment,30t33,.20186955,RoW,35439.53697649855,0
TZA,Tanzania,Africa,49774.004,75,.00038812164,Transport equipment,34t35,.29114175,EU27,1507.546989459544,0
TZA,Tanzania,Africa,49774.004,75,.00038812164,Transport equipment,34t35,.29114175,RoW,22146.48792509094,0
TZA,Tanzania,Africa,49774.004,75,.00038812164,Manufacturing nec; recycling,36t37,.26614583,EU27,52333.95518328086,117.3610000610352
TZA,Tanzania,Africa,49774.004,75,.00038812164,Manufacturing nec; recycling,36t37,.26614583,RoW,129287.443352606,4255.773986816406
TZA,Tanzania,Africa,49774.004,75,.00038812164,"Agriculture, hunting, forestry and fishing",AtB,.37349537,EU27,316032.7342634955,0
TZA,Tanzania,Africa,49774.004,75,.00038812164,"Agriculture, hunting, forestry and fishing",AtB,.37349537,RoW,1155229.869941184,0
TZA,Tanzania,Africa,49774.004,75,.00038812164,Mining and quarrying,C,1.4879924,EU27,90069.6058319686,17.04199981689453
TZA,Tanzania,Africa,49774.004,75,.00038812164,Mining and quarrying,C,1.4879924,RoW,517573.0097826401,.0010000000474975
THA,Thailand,Asia,413366.34,12,.014701265,"Food , beverages and tobacco",15t16,.35987267,EU27,2004702.191336936,0
THA,Thailand,Asia,413366.34,12,.014701265,"Food , beverages and tobacco",15t16,.35987267,RoW,25471663.49604284,0
THA,Thailand,Asia,413366.34,12,.014701265,Textiles and textile,17t18,.34086084,EU27,761446.5772581206,0
THA,Thailand,Asia,413366.34,12,.014701265,Textiles and textile,17t18,.34086084,RoW,5438275.202944431,0
THA,Thailand,Asia,413366.34,12,.014701265,"Leather, leather and footwear",19,.19375706,EU27,334602.2009782096,0
THA,Thailand,Asia,413366.34,12,.014701265,"Leather, leather and footwear",19,.19375706,RoW,1427108.096030278,0
THA,Thailand,Asia,413366.34,12,.014701265,Wood and of wood and cork,20,.46805823,EU27,30869.33779625304,0
THA,Thailand,Asia,413366.34,12,.014701265,Wood and of wood and cork,20,.46805823,RoW,2570671.339695532,0
THA,Thailand,Asia,413366.34,12,.014701265,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,98552.1758835119,0
THA,Thailand,Asia,413366.34,12,.014701265,"Pulp, paper, paper , printing and publishing",21t22,.45346645,RoW,1900987.534591734,0
THA,Thailand,Asia,413366.34,12,.014701265,"Coke, refined petroleum and nuclear fuel",23,2.87748,EU27,10050.67988075432,0
THA,Thailand,Asia,413366.34,12,.014701265,"Coke, refined petroleum and nuclear fuel",23,2.87748,RoW,4679855.631989718,0
THA,Thailand,Asia,413366.34,12,.014701265,Chemicals and chemical,24,1.4067867,EU27,831273.5987367607,566.8030023791362
THA,Thailand,Asia,413366.34,12,.014701265,Chemicals and chemical,24,1.4067867,RoW,19829014.44549571,191445.79320637
THA,Thailand,Asia,413366.34,12,.014701265,Rubber and plastics,25,.2790187,EU27,1056708.29258839,0
THA,Thailand,Asia,413366.34,12,.014701265,Rubber and plastics,25,.2790187,RoW,9777644.519602723,0
THA,Thailand,Asia,413366.34,12,.014701265,Other non-metallic mineral,26,4.8430367,EU27,191713.6180187069,94.41199679672718
THA,Thailand,Asia,413366.34,12,.014701265,Other non-metallic mineral,26,4.8430367,RoW,2469559.711763408,623570.5846974886
THA,Thailand,Asia,413366.34,12,.014701265,Basic metals and fabricated metal,27t28,1.9624588,EU27,597342.4207839313,384269.4081171741
THA,Thailand,Asia,413366.34,12,.014701265,Basic metals and fabricated metal,27t28,1.9624588,RoW,16417905.2975828,5850548.668315396
THA,Thailand,Asia,413366.34,12,.014701265,"Machinery, nec",29,.19455881,EU27,2343619.24991066,1893.306013969355
THA,Thailand,Asia,413366.34,12,.014701265,"Machinery, nec",29,.19455881,RoW,18531229.93226163,303539.1467591913
THA,Thailand,Asia,413366.34,12,.014701265,Electrical and optical equipment,30t33,.20186955,EU27,7877035.945210075,0
THA,Thailand,Asia,413366.34,12,.014701265,Electrical and optical equipment,30t33,.20186955,RoW,48242994.10570607,0
THA,Thailand,Asia,413366.34,12,.014701265,Transport equipment,34t35,.29114175,EU27,2266855.042682408,0
THA,Thailand,Asia,413366.34,12,.014701265,Transport equipment,34t35,.29114175,RoW,31793454.98474991,0
THA,Thailand,Asia,413366.34,12,.014701265,Manufacturing nec; recycling,36t37,.26614583,EU27,1698462.87239788,9256.501770019531
THA,Thailand,Asia,413366.34,12,.014701265,Manufacturing nec; recycling,36t37,.26614583,RoW,8542991.431082044,187707.7219882011
THA,Thailand,Asia,413366.34,12,.014701265,"Agriculture, hunting, forestry and fishing",AtB,.37349537,EU27,589438.2631115031,0
THA,Thailand,Asia,413366.34,12,.014701265,"Agriculture, hunting, forestry and fishing",AtB,.37349537,RoW,8344810.462128642,0
THA,Thailand,Asia,413366.34,12,.014701265,Mining and quarrying,C,1.4879924,EU27,41613.51838011725,13.26800033450127
THA,Thailand,Asia,413366.34,12,.014701265,Mining and quarrying,C,1.4879924,RoW,998540.1215295268,3869.643013829249
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,"Food , beverages and tobacco",15t16,.35987267,EU27,23815.00311179669,0
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,"Food , beverages and tobacco",15t16,.35987267,RoW,379482.3900996278,0
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,Textiles and textile,17t18,.34086084,EU27,1245.941002732026,0
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,Textiles and textile,17t18,.34086084,RoW,13112.64998610714,0
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,"Leather, leather and footwear",19,.19375706,EU27,5.121999939903617,0
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,"Leather, leather and footwear",19,.19375706,RoW,606.2210030105198,0
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,Wood and of wood and cork,20,.46805823,EU27,34.07300021778792,0
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,Wood and of wood and cork,20,.46805823,RoW,4124.893942069495,0
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,71.82400027837139,0
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,"Pulp, paper, paper , printing and publishing",21t22,.45346645,RoW,104126.3355235447,0
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,"Coke, refined petroleum and nuclear fuel",23,2.87748,EU27,21556.41768314317,0
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,"Coke, refined petroleum and nuclear fuel",23,2.87748,RoW,1169567.700272331,0
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,Chemicals and chemical,24,1.4067867,EU27,408745.6571458937,171065.9051191807
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,Chemicals and chemical,24,1.4067867,RoW,2486345.219567037,1810188.644580953
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,Rubber and plastics,25,.2790187,EU27,768.7669935086742,0
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,Rubber and plastics,25,.2790187,RoW,45382.08712377946,0
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,Other non-metallic mineral,26,4.8430367,EU27,391.1760120971594,.3600000143051147
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,Other non-metallic mineral,26,4.8430367,RoW,36111.88386508171,21983.19985264912
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,Basic metals and fabricated metal,27t28,1.9624588,EU27,25091.137970126,24709.27197224135
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,Basic metals and fabricated metal,27t28,1.9624588,RoW,313963.767334735,300794.1054876365
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,"Machinery, nec",29,.19455881,EU27,6262.462979588192,3.445000112056732
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,"Machinery, nec",29,.19455881,RoW,189131.2829130867,2326.204005680978
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,Electrical and optical equipment,30t33,.20186955,EU27,1357.628004753846,0
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,Electrical and optical equipment,30t33,.20186955,RoW,57184.25124461006,0
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,Transport equipment,34t35,.29114175,EU27,88329.3994639935,0
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,Transport equipment,34t35,.29114175,RoW,410257.1762044299,0
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,Manufacturing nec; recycling,36t37,.26614583,EU27,6135.586164290784,30.54999923706055
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,Manufacturing nec; recycling,36t37,.26614583,RoW,59219.0570221371,1743.942984580994
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,"Agriculture, hunting, forestry and fishing",AtB,.37349537,EU27,1006.649003251456,0
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,"Agriculture, hunting, forestry and fishing",AtB,.37349537,RoW,19355.76381836971,0
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,Mining and quarrying,C,1.4879924,EU27,247432.8759680213,138511.71875
TTO,Trinidad and Tobago,Americas,23624.334,66,.00053627702,Mining and quarrying,C,1.4879924,RoW,2166589.222869845,2607.185103535652
TUN,Tunisia,Africa,44360.066,52,.00099475484,"Food , beverages and tobacco",15t16,.35987267,EU27,500799.2496771043,0
TUN,Tunisia,Africa,44360.066,52,.00099475484,"Food , beverages and tobacco",15t16,.35987267,RoW,559352.0200558252,0
TUN,Tunisia,Africa,44360.066,52,.00099475484,Textiles and textile,17t18,.34086084,EU27,2776747.468787864,0
TUN,Tunisia,Africa,44360.066,52,.00099475484,Textiles and textile,17t18,.34086084,RoW,559777.6600675446,0
TUN,Tunisia,Africa,44360.066,52,.00099475484,"Leather, leather and footwear",19,.19375706,EU27,607518.7277152323,0
TUN,Tunisia,Africa,44360.066,52,.00099475484,"Leather, leather and footwear",19,.19375706,RoW,95854.55610756611,0
TUN,Tunisia,Africa,44360.066,52,.00099475484,Wood and of wood and cork,20,.46805823,EU27,21423.85183725599,0
TUN,Tunisia,Africa,44360.066,52,.00099475484,Wood and of wood and cork,20,.46805823,RoW,9080.156943748705,0
TUN,Tunisia,Africa,44360.066,52,.00099475484,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,43219.63857929362,0
TUN,Tunisia,Africa,44360.066,52,.00099475484,"Pulp, paper, paper , printing and publishing",21t22,.45346645,RoW,146946.4030193437,0
TUN,Tunisia,Africa,44360.066,52,.00099475484,"Coke, refined petroleum and nuclear fuel",23,2.87748,EU27,174540.2732815146,0
TUN,Tunisia,Africa,44360.066,52,.00099475484,"Coke, refined petroleum and nuclear fuel",23,2.87748,RoW,190515.3508708403,0
TUN,Tunisia,Africa,44360.066,52,.00099475484,Chemicals and chemical,24,1.4067867,EU27,257793.7780202474,95197.33987052541
TUN,Tunisia,Africa,44360.066,52,.00099475484,Chemicals and chemical,24,1.4067867,RoW,747978.7319266984,105878.4824054986
TUN,Tunisia,Africa,44360.066,52,.00099475484,Rubber and plastics,25,.2790187,EU27,279528.2687390335,0
TUN,Tunisia,Africa,44360.066,52,.00099475484,Rubber and plastics,25,.2790187,RoW,96259.46796263463,0
TUN,Tunisia,Africa,44360.066,52,.00099475484,Other non-metallic mineral,26,4.8430367,EU27,52479.22924267768,1894.657987572253
TUN,Tunisia,Africa,44360.066,52,.00099475484,Other non-metallic mineral,26,4.8430367,RoW,160035.1625084874,79910.9495004192
TUN,Tunisia,Africa,44360.066,52,.00099475484,Basic metals and fabricated metal,27t28,1.9624588,EU27,310233.3294909939,222043.7439244662
TUN,Tunisia,Africa,44360.066,52,.00099475484,Basic metals and fabricated metal,27t28,1.9624588,RoW,212040.393566491,185181.9709148132
TUN,Tunisia,Africa,44360.066,52,.00099475484,"Machinery, nec",29,.19455881,EU27,275245.3069739625,316.6799939088523
TUN,Tunisia,Africa,44360.066,52,.00099475484,"Machinery, nec",29,.19455881,RoW,272854.4733054227,146.1540017505176
TUN,Tunisia,Africa,44360.066,52,.00099475484,Electrical and optical equipment,30t33,.20186955,EU27,3870398.478671155,0
TUN,Tunisia,Africa,44360.066,52,.00099475484,Electrical and optical equipment,30t33,.20186955,RoW,611542.4099761867,0
TUN,Tunisia,Africa,44360.066,52,.00099475484,Transport equipment,34t35,.29114175,EU27,754102.8725138037,0
TUN,Tunisia,Africa,44360.066,52,.00099475484,Transport equipment,34t35,.29114175,RoW,183027.3647360549,0
TUN,Tunisia,Africa,44360.066,52,.00099475484,Manufacturing nec; recycling,36t37,.26614583,EU27,372827.3691856886,6891.53798866272
TUN,Tunisia,Africa,44360.066,52,.00099475484,Manufacturing nec; recycling,36t37,.26614583,RoW,110264.4508378195,4402.638992786407
TUN,Tunisia,Africa,44360.066,52,.00099475484,"Agriculture, hunting, forestry and fishing",AtB,.37349537,EU27,197568.0093343961,0
TUN,Tunisia,Africa,44360.066,52,.00099475484,"Agriculture, hunting, forestry and fishing",AtB,.37349537,RoW,227962.0499961425,0
TUN,Tunisia,Africa,44360.066,52,.00099475484,Mining and quarrying,C,1.4879924,EU27,622033.1901714578,68.46500274166465
TUN,Tunisia,Africa,44360.066,52,.00099475484,Mining and quarrying,C,1.4879924,RoW,71478.62001463585,0
TUR,Turkey,Asia,869683.06,20,.010244471,"Food , beverages and tobacco",15t16,.35987267,EU27,2318788.366124232,0
TUR,Turkey,Asia,869683.06,20,.010244471,"Food , beverages and tobacco",15t16,.35987267,RoW,8319208.570810038,0
TUR,Turkey,Asia,869683.06,20,.010244471,Textiles and textile,17t18,.34086084,EU27,14411360.81790344,0
TUR,Turkey,Asia,869683.06,20,.010244471,Textiles and textile,17t18,.34086084,RoW,12814355.73113769,0
TUR,Turkey,Asia,869683.06,20,.010244471,"Leather, leather and footwear",19,.19375706,EU27,420323.1982489161,0
TUR,Turkey,Asia,869683.06,20,.010244471,"Leather, leather and footwear",19,.19375706,RoW,731928.4366939449,0
TUR,Turkey,Asia,869683.06,20,.010244471,Wood and of wood and cork,20,.46805823,EU27,86658.54049609578,0
TUR,Turkey,Asia,869683.06,20,.010244471,Wood and of wood and cork,20,.46805823,RoW,569012.6323363851,0
TUR,Turkey,Asia,869683.06,20,.010244471,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,488558.0593917175,0
TUR,Turkey,Asia,869683.06,20,.010244471,"Pulp, paper, paper , printing and publishing",21t22,.45346645,RoW,1724271.188582742,0
TUR,Turkey,Asia,869683.06,20,.010244471,"Coke, refined petroleum and nuclear fuel",23,2.87748,EU27,747285.6657798076,0
TUR,Turkey,Asia,869683.06,20,.010244471,"Coke, refined petroleum and nuclear fuel",23,2.87748,RoW,2369106.850146481,0
TUR,Turkey,Asia,869683.06,20,.010244471,Chemicals and chemical,24,1.4067867,EU27,2368892.637090595,36180.5652098665
TUR,Turkey,Asia,869683.06,20,.010244471,Chemicals and chemical,24,1.4067867,RoW,5490045.049267889,209944.5809356789
TUR,Turkey,Asia,869683.06,20,.010244471,Rubber and plastics,25,.2790187,EU27,3152416.889587776,0
TUR,Turkey,Asia,869683.06,20,.010244471,Rubber and plastics,25,.2790187,RoW,3494652.936170876,0
TUR,Turkey,Asia,869683.06,20,.010244471,Other non-metallic mineral,26,4.8430367,EU27,1066605.773839749,70284.97267596796
TUR,Turkey,Asia,869683.06,20,.010244471,Other non-metallic mineral,26,4.8430367,RoW,2623587.751661791,532703.5017216634
TUR,Turkey,Asia,869683.06,20,.010244471,Basic metals and fabricated metal,27t28,1.9624588,EU27,5754691.743507895,4439964.563116003
TUR,Turkey,Asia,869683.06,20,.010244471,Basic metals and fabricated metal,27t28,1.9624588,RoW,22192392.8221776,9222121.591939434
TUR,Turkey,Asia,869683.06,20,.010244471,"Machinery, nec",29,.19455881,EU27,5508416.025212919,131492.1454548145
TUR,Turkey,Asia,869683.06,20,.010244471,"Machinery, nec",29,.19455881,RoW,8103260.14065653,237103.781440226
TUR,Turkey,Asia,869683.06,20,.010244471,Electrical and optical equipment,30t33,.20186955,EU27,3863833.849557559,0
TUR,Turkey,Asia,869683.06,20,.010244471,Electrical and optical equipment,30t33,.20186955,RoW,5472440.092768562,0
TUR,Turkey,Asia,869683.06,20,.010244471,Transport equipment,34t35,.29114175,EU27,17103420.11970411,0
TUR,Turkey,Asia,869683.06,20,.010244471,Transport equipment,34t35,.29114175,RoW,8626022.34042671,0
TUR,Turkey,Asia,869683.06,20,.010244471,Manufacturing nec; recycling,36t37,.26614583,EU27,1599455.701539321,28661.45392733812
TUR,Turkey,Asia,869683.06,20,.010244471,Manufacturing nec; recycling,36t37,.26614583,RoW,5417903.212969925,45451.55849312246
TUR,Turkey,Asia,869683.06,20,.010244471,"Agriculture, hunting, forestry and fishing",AtB,.37349537,EU27,2740639.158267239,0
TUR,Turkey,Asia,869683.06,20,.010244471,"Agriculture, hunting, forestry and fishing",AtB,.37349537,RoW,5440602.964602757,0
TUR,Turkey,Asia,869683.06,20,.010244471,Mining and quarrying,C,1.4879924,EU27,927283.2396419358,2114.030996099114
TUR,Turkey,Asia,869683.06,20,.010244471,Mining and quarrying,C,1.4879924,RoW,2355058.22463958,1299.579996073619
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,"Food , beverages and tobacco",15t16,.35987267,RoW,97731.9720419012,0
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,Textiles and textile,17t18,.34086084,EU27,20438.49698109867,0
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,Textiles and textile,17t18,.34086084,RoW,301685.6935837839,0
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,"Leather, leather and footwear",19,.19375706,EU27,.0470000002533197,0
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,"Leather, leather and footwear",19,.19375706,RoW,145.671006500721,0
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,Wood and of wood and cork,20,.46805823,RoW,7.058000110089779,0
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,.0299999993294477,0
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,"Pulp, paper, paper , printing and publishing",21t22,.45346645,RoW,87.3459993256256,0
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,"Coke, refined petroleum and nuclear fuel",23,2.87748,EU27,101075.2735878825,0
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,"Coke, refined petroleum and nuclear fuel",23,2.87748,RoW,240126.4688339233,0
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,Chemicals and chemical,24,1.4067867,EU27,15535.80789857358,14118.09692382813
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,Chemicals and chemical,24,1.4067867,RoW,106744.912381427,19066.77954681963
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,Rubber and plastics,25,.2790187,EU27,85.96500065922737,0
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,Rubber and plastics,25,.2790187,RoW,542.8159957794705,0
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,Other non-metallic mineral,26,4.8430367,EU27,.0049999998882413,0
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,Other non-metallic mineral,26,4.8430367,RoW,5025.169134767144,652.3820190429688
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,Basic metals and fabricated metal,27t28,1.9624588,EU27,90.59800175577402,90.03800175338984
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,Basic metals and fabricated metal,27t28,1.9624588,RoW,7451.316944236867,5944.794913096819
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,"Machinery, nec",29,.19455881,EU27,637.3210084009916,0
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,"Machinery, nec",29,.19455881,RoW,16207.0342575562,.0180000001564622
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,Electrical and optical equipment,30t33,.20186955,EU27,1254.753003917634,0
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,Electrical and optical equipment,30t33,.20186955,RoW,14516.9019391227,0
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,Transport equipment,34t35,.29114175,EU27,1969.973997477442,0
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,Transport equipment,34t35,.29114175,RoW,223956.8338107094,0
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,Manufacturing nec; recycling,36t37,.26614583,EU27,847.0989906005561,0
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,Manufacturing nec; recycling,36t37,.26614583,RoW,14387.49791960476,0
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,"Agriculture, hunting, forestry and fishing",AtB,.37349537,EU27,5360.371981620789,0
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,"Agriculture, hunting, forestry and fishing",AtB,.37349537,RoW,312950.1400919035,0
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,Mining and quarrying,C,1.4879924,EU27,521569.8426876068,0
TKM,Turkmenistan,Asia,36169.43,71,.0004779688,Mining and quarrying,C,1.4879924,RoW,5375370.444559038,.0590000003576279
UGA,Uganda,Africa,30479.361,98,.00018227153,"Food , beverages and tobacco",15t16,.35987267,EU27,59043.99896189757,0
UGA,Uganda,Africa,30479.361,98,.00018227153,"Food , beverages and tobacco",15t16,.35987267,RoW,411156.3952135999,0
UGA,Uganda,Africa,30479.361,98,.00018227153,Textiles and textile,17t18,.34086084,EU27,1441.401978247799,0
UGA,Uganda,Africa,30479.361,98,.00018227153,Textiles and textile,17t18,.34086084,RoW,41446.40009045368,0
UGA,Uganda,Africa,30479.361,98,.00018227153,"Leather, leather and footwear",19,.19375706,EU27,10743.34482266754,0
UGA,Uganda,Africa,30479.361,98,.00018227153,"Leather, leather and footwear",19,.19375706,RoW,52049.88509290433,0
UGA,Uganda,Africa,30479.361,98,.00018227153,Wood and of wood and cork,20,.46805823,EU27,42.89300046116114,0
UGA,Uganda,Africa,30479.361,98,.00018227153,Wood and of wood and cork,20,.46805823,RoW,26006.68328803102,0
UGA,Uganda,Africa,30479.361,98,.00018227153,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,596.6930118780583,0
UGA,Uganda,Africa,30479.361,98,.00018227153,"Pulp, paper, paper , printing and publishing",21t22,.45346645,RoW,20671.20017180394,0
UGA,Uganda,Africa,30479.361,98,.00018227153,"Coke, refined petroleum and nuclear fuel",23,2.87748,EU27,1.100000023841858,0
UGA,Uganda,Africa,30479.361,98,.00018227153,"Coke, refined petroleum and nuclear fuel",23,2.87748,RoW,7093.839056584053,0
UGA,Uganda,Africa,30479.361,98,.00018227153,Chemicals and chemical,24,1.4067867,EU27,1413.796976491692,0
UGA,Uganda,Africa,30479.361,98,.00018227153,Chemicals and chemical,24,1.4067867,RoW,106044.7371364788,5553.305910752737
UGA,Uganda,Africa,30479.361,98,.00018227153,Rubber and plastics,25,.2790187,EU27,351.5740061718971,0
UGA,Uganda,Africa,30479.361,98,.00018227153,Rubber and plastics,25,.2790187,RoW,23156.64404628077,0
UGA,Uganda,Africa,30479.361,98,.00018227153,Other non-metallic mineral,26,4.8430367,EU27,1790.636033289135,4.471999913454056
UGA,Uganda,Africa,30479.361,98,.00018227153,Other non-metallic mineral,26,4.8430367,RoW,63864.24677008612,60076.52277079225
UGA,Uganda,Africa,30479.361,98,.00018227153,Basic metals and fabricated metal,27t28,1.9624588,EU27,7979.510210045613,54.78600062523037
UGA,Uganda,Africa,30479.361,98,.00018227153,Basic metals and fabricated metal,27t28,1.9624588,RoW,813650.7506890292,101952.0146591604
UGA,Uganda,Africa,30479.361,98,.00018227153,"Machinery, nec",29,.19455881,EU27,4207.070088368841,0
UGA,Uganda,Africa,30479.361,98,.00018227153,"Machinery, nec",29,.19455881,RoW,41059.74185809935,247.7750009091105
UGA,Uganda,Africa,30479.361,98,.00018227153,Electrical and optical equipment,30t33,.20186955,EU27,2262.800992920995,0
